1997,Татарстан,3770046.0
1997,Тверская область,1599359.0
1997,Томская область,1066057.0
1997,Тульская область,1796605.0
1997,Тюменская область,1375612.0
1997,Удмуртия,1607712.0
1997,Ульяновская область,1461436.0
1997,Хабаровский край,1525062.0
1997,Хакасия,567153.0
1997,Ханты-Мансийский автономный округ,1316774.0
1997,Челябинская область,3668236.0
1997,Чечня,1174877.0
1997,Чувашия,1341946.0
1997,Чукотский автономный округ,77917.0
1997,Якутия,1010110.0
1997,Ямало-Ненецкий автономный округ,491900.0
1997,Ярославская область,1437494.0
1998,Адыгея,450810.0
1998,Алтайский край,2670454.0
1998,Амурская область,962023.0
1998,Архангельская область,1392100.0
1998,Астраханская область,1019880.0
1998,Башкортостан,4107790.0
1998,Белгородская область,1485855.0
1998,Брянская область,1448275.0
1998,Бурятия,1020468.0
1998,Владимирская область,1602911.0
1998,Волгоградская область,2751385.0
1998,Вологодская область,1317144.0
1998,Воронежская область,2470308.0
1998,Дагестан,2332837.0
1998,Еврейская автономная область,201724.0
1998,Забайкальский край,1219795.0
1998,Ивановская область,1222691.0
1998,Ингушетия,296294.0
1998,Иркутская область,2686284.0
1998,Кабардино-Балкария,860502.0
1998,Калининградская область,952698.0
1998,Калмыкия,312031.0
1998,Калужская область,1084479.0
1998,Камчатский край,388255.0
1998,Карачаево-Черкесия,440354.0
1998,Карелия,749837.0
1998,Кемеровская область,3002297.0
1998,Кировская область,1581490.0
1998,Костромская область,775987.0
1998,Краснодарский край,5128485.0
1998,Красноярский край,3067863.0
1998,Крым,
1998,Курганская область,1074789.0
1998,Курская область,1307963.0
1998,Ленинградская область,1692972.0
1998,Липецкая область,1242645.0
1998,Магаданская область,220533.0
1998,Марий Эл,750454.0
1998,Мордовия,935013.0
1998,Москва,9604297.0
1998,Московская область,6657149.0
1998,Мурманская область,987936.0
1998,Ненецкий автономный округ,41774.0
1998,Нижегородская область,3673896.0
1998,Новгородская область,729747.0
1998,Новосибирская область,2732245.0
1998,Омская область,2157338.0
1998,Оренбургская область,2218082.0
1998,Орловская область,895703.0
1998,Пензенская область,1524599.0
1998,Пермский край,2909664.0
1998,Приморский край,2191952.0
1998,Псковская область,813095.0
1998,Республика Алтай,200461.0
1998,Республика Коми,1095723.0
1998,Республика Тыва,305316.0
1998,Ростовская область,4487864.0
1998,Рязанская область,1300005.0
1998,Самарская область,3304284.0
1998,Санкт-Петербург,4783982.0
1998,Саратовская область,2721776.0
1998,Сахалинская область,595594.0
1998,Свердловская область,4625057.0
1998,Севастополь,
1998,Северная Осетия,681150.0
1998,Смоленская область,1129220.0
1998,Ставропольский край,2721854.0
1998,Тамбовская область,1261659.0
1998,Татарстан,3780352.0
1998,Тверская область,1583755.0
1998,Томская область,1064294.0
1998,Тульская область,1782063.0
1998,Тюменская область,1371645.0
1998,Удмуртия,1603960.0
1998,Ульяновская область,1450080.0
1998,Хабаровский край,1509513.0
1998,Хакасия,564318.0
1998,Ханты-Мансийский автономный округ,1342991.0
1998,Челябинская область,3670174.0
1998,Чечня,1166896.0
1998,Чувашия,1339194.0
1998,Чукотский автономный округ,72245.0
1998,Якутия,994966.0
1998,Ямало-Ненецкий автономный округ,497900.0
1998,Ярославская область,1428690.0
1999,Адыгея,450358.0
1999,Алтайский край,2662738.0
1999,Амурская область,949526.0
1999,Архангельская область,1372631.0
1999,Астраханская область,1016372.0
1999,Башкортостан,4117545.0
1999,Белгородская область,1494868.0
1999,Брянская область,1437471.0
1999,Бурятия,1013433.0
1999,Владимирская область,1592184.0
1999,Волгоградская область,2750443.0
1999,Вологодская область,1309832.0
1999,Воронежская область,2458558.0
1999,Дагестан,2392292.0
1999,Еврейская автономная область,199172.0
1999,Забайкальский край,1207030.0
1999,Ивановская область,1210603.0
1999,Ингушетия,301745.0
1999,Иркутская область,2667886.0
1999,Кабардино-Балкария,870822.0
1999,Калининградская область,961257.0
1999,Калмыкия,310457.0
1999,Калужская область,1079831.0
1999,Камчатский край,380481.0
1999,Карачаево-Черкесия,441281.0
1999,Карелия,743573.0
1999,Кемеровская область,2985392.0
1999,Кировская область,1568722.0
1999,Костромская область,769681.0
1999,Краснодарский край,5130451.0
